Gene	score_fdr_pos	score_tophalf_pos	score_pos	n_fdr_guides_pos	pval_pos	qval_pos	score_fdr_neg	score_tophalf_neg	score_neg	n_fdr_guides_neg	pval_neg	qval_neg	z_pos
ARG2_ITCH	0	-2.85429532291015	-2.85429532291015	0	0.869811953627643	0.999999548935158	4.3976662391847	4.59358339540239	6.79241651499474	16	1.00600511014254e-140	3.46211987433981e-140	-0.717849574941847
NCKAP1L_PTPN2	0	-2.85448128374018	-2.85448128374018	0	0.869919496519616	0.999999548935158	4.67764181775527	4.89986353112707	7.2386844400047	14	2.00815576285491e-154	1.23137992460911e-153	-0.718247269987578
DGKA_PAG1	-1.50623818939702	-2.403125375866	-2.85499683268511	3	0.870217321744913	0.999999548935158	4.29796398353751	4.73828435508484	6.8872663468536	16	1.39564843039216e-143	5.32637766643696e-143	-0.71934982078388
CMIP_DOK2	-0.768780409431239	-2.77872643823605	-2.85560447917918	1	0.870567743740613	0.999999548935158	5.02840494563126	5.42928223031851	7.94348470313414	14	2.25725776114308e-177	5.54981547619506e-176	-0.720649331009815
CBL_PTPN22	-1.58128889897504	-2.69793316359197	-2.85606205348947	1	0.870831187916675	0.999999548935158	4.19189566183561	4.38819830564169	6.48414613655949	16	1.22948078238911e-131	3.06710474201848e-131	-0.721627897497321
PTPN7_RIPOR2	-1.24061184460521	-2.73204693822225	-2.85610812268277	1	0.870857691216731	0.999999548935158	4.48605647605033	4.74387105244556	6.98689929047072	16	1.29266049183596e-146	5.63089076256312e-146	-0.721726420879548
DNMT3A_DTX1	-1.22539605531901	-2.61158007905368	-2.85665929011748	2	0.871174481816564	0.999999548935158	5.00324356924356	5.51572658982202	8.0173483744438	14	7.16804277986883e-180	2.03652059868051e-178	-0.722905145227665
TIGIT_ZBTB7B	-1.37316140235342	-2.71968381202758	-2.85699995226292	1	0.87137001201353	0.999999548935158	4.59447002550063	4.61860395185366	6.91583896460398	14	1.89748135014675e-144	7.51061890452823e-144	-0.72363368385318
CSK_NR4A3	-1.61088666598646	-2.53551863408885	-2.85769596728614	2	0.871768864000499	0.999999548935158	3.94316231679927	4.05333747136716	6.02491862976679	16	1.13901747382006e-118	1.94944289193968e-118	-0.725122178642348
CISH_HFE	-1.54937685167167	-2.54803248302168	-2.85790785335601	2	0.871890114783269	0.999999548935158	4.04040888226502	4.17501668009823	6.19522112123074	16	2.12540758617788e-123	4.15494434086915e-123	-0.72557531729651
KLRG1_SUV39H1	-1.36950482298395	-2.58414447019048	-2.85804543478727	2	0.871968802439685	0.999999548935158	4.03926523892967	4.20386682315096	6.2234994426158	16	3.4127528987329e-124	6.82283749965601e-124	-0.725869548364353
CBLB_DGKZ	-1.20776865346253	-2.61845765273924	-2.86001138343175	2	0.873089530770056	0.999999548935158	4.30040279325738	4.50297581533448	6.65317721196317	16	1.39682455320781e-136	4.13388933165785e-136	-0.730073917832618
MDM2_TOX2	-1.29353599467258	-2.73156515248967	-2.86091875195692	1	0.873604484280356	0.999999548935158	4.15678149968352	4.31226748741297	6.39065823725473	16	6.09215104882737e-129	1.40719333621062e-128	-0.732014412328444
LGALS9_PTPN11	-1.26857643891439	-2.73495877613412	-2.86181642002556	1	0.874112498177442	0.999999548935158	4.25152849244026	4.30096759456158	6.42673184078171	15	5.60014481134613e-130	1.3258861372789e-129	-0.733934161468903
DUSP6_FGL2	-1.44330234436702	-2.71829780059948	-2.86262803503618	1	0.874570585114781	0.999999548935158	5.04801582328441	5.13387868314116	7.65788659478337	12	7.02723226366361e-168	9.16766984601421e-167	-0.73566987790291
DTX1_HAVCR2	-1.28769110500072	-2.47666894424049	-2.8629762757407	3	0.874766779930483	0.999999548935158	4.65673087926907	5.17730038845206	7.5056658280866	16	6.29074930783812e-163	5.82806013773263e-162	-0.736414624002865
FGL2_INPP5D	-1.39730921765165	-2.7232880951441	-2.86301901690926	1	0.874790845042693	0.999999548935158	4.27707965432157	4.39176481655414	6.53030464371493	16	5.60591148290272e-133	1.4537845498765e-132	-0.736506030085439
DOK2_KLRG1	0	-2.86436409428853	-2.86436409428853	0	0.875546531990929	0.999999548935158	4.73926198139229	4.73424154248463	7.10387253318078	12	3.2305453900555e-150	1.60398146842173e-149	-0.739382606888061
NR4A2_ZBTB7B	0	-2.86534779105515	-2.86534779105515	0	0.876097166469441	0.999999548935158	4.25519661651044	4.24615018738763	6.37374849564285	16	1.85875011921291e-128	4.19490207840019e-128	-0.741486336638694
HAVCR2_PTPN22	-1.33653509796222	-2.46466233262543	-2.8656228620141	3	0.876250834760405	0.999999548935158	4.40445683264504	4.88684209430421	7.08907051062673	16	9.2801180300403e-150	4.54583559440863e-149	-0.742074602229793
CTLA4_FGL2	-1.15081978165586	-2.75100502716763	-2.86608700533322	1	0.876509825638898	0.999999548935158	4.30884443079667	4.4578107485321	6.61223296393043	15	2.24567961595884e-135	6.37314403774334e-135	-0.743067217171839
HAVCR2	-1.69229594712725	-2.02346936685419	-2.86961734041781	7	0.878467320716694	0.999999548935158	3.109749498054	4.07156602762684	5.62644077665384	96	5.69083536428644e-108	7.73191606082913e-108	-0.750617176874027
LGALS9_SOCS6	0	-2.87040007464504	-2.87040007464504	0	0.878898359760224	0.999999548935158	4.46946612948522	4.54111506202604	6.77584812676865	16	3.15368753226568e-140	1.0541149045756e-139	-0.752291128986649
NCKAP1L_TBX21	0	-2.87052881684095	-2.87052881684095	0	0.878969152884094	0.999999548935158	4.2921017778844	4.39046131207504	6.53651220101724	16	3.69630516917767e-133	9.66406167442464e-133	-0.752566456503104
DOK1_LGALS9	-1.6850535522932	-2.36547184964388	-2.87098791533184	3	0.879221366207993	0.999999548935158	4.52969080220487	5.07540984814232	7.34025524924475	16	1.24358240354111e-157	8.71189097494417e-157	-0.753548282596804
EZH2_INPPL1	-1.58013563394189	-2.39753930932193	-2.8715799995045	3	0.879546090895611	0.999999548935158	4.33606263952928	4.56102635701049	6.72905767677513	15	7.85927762471789e-139	2.49641899209983e-138	-0.754814511307897
SOCS3	-1.30658699655929	-2.21933641066616	-2.87262990894581	8	0.880120394001323	0.999999548935158	3.68480453197251	4.83935170149618	6.68175396748244	96	1.99555866256594e-137	6.11095029961809e-137	-0.757059843204984
PTGES2_ZC3H12A	-1.45726124950843	-2.5822247192329	-2.87367696913458	2	0.880691213279857	0.999999548935158	3.95857070359047	4.12060720684287	6.0998925586381	16	9.68631671014214e-121	1.76284069948993e-120	-0.759299081702623
LGALS9	-1.31877123229703	-2.21603899385825	-2.87542461000677	9	0.881639685984599	0.999999548935158	3.33996322543398	4.21998251338936	5.88996412610635	96	5.46278780217963e-115	8.54856083853936e-115	-0.763036579091052
PTEN_PTPN22	0	-2.87581134197727	-2.87581134197727	0	0.881848849364484	0.999999548935158	5.04365185827943	5.3715203437	7.89334627283971	16	1.09465102574756e-175	2.31324187837729e-174	-0.763863642449872
EZH2_NR4A3	0	-2.8762229133799	-2.8762229133799	0	0.882071159845778	0.999999548935158	4.39916334798073	4.58324448183397	6.78282615582433	16	1.94956163646132e-140	6.58524320268376e-140	-0.764743827313341
RNF128_TBX21	-1.22774752012607	-2.63176045150263	-2.87730995552784	2	0.882656902673143	0.999999548935158	4.18423756465148	4.34527318785655	6.43739197018229	16	2.76105814767124e-130	6.59815484448165e-130	-0.767068571060004
TNFRSF14_VSIR	0	-2.87745027694467	-2.87745027694467	0	0.88273236318411	0.999999548935158	4.44097754514152	4.52459037500263	6.74507914757339	16	2.61808753001755e-139	8.50628947173429e-139	-0.767368661849415
NDFIP1_NEDD4	-1.46501437991728	-2.58496494296785	-2.8779678189513	2	0.883010384050944	0.999999548935158	4.39519105705794	4.8527000543383	7.05029558286727	16	1.46110736934199e-148	6.86774180773433e-148	-0.768475474999052
KLRG1_LGALS9	-1.22947802442297	-2.7552006760225	-2.8781484784648	1	0.883107323326368	0.999999548935158	4.87184726864253	5.08432982295597	7.52025345727723	15	2.12519653955545e-163	2.03525376466041e-162	-0.768861832671641
NEDD4_TRAF6	-1.36993958446803	-2.74176356372862	-2.87875752217543	1	0.883433707813293	0.999999548935158	4.0956066167639	4.15801187203022	6.20581518041217	16	1.07191022195846e-123	2.11161358824944e-123	-0.77016433097901
DUSP4_HAVCR2	0	-2.8801991609876	-2.8801991609876	0	0.884203700309525	0.999999548935158	4.5642020698571	4.74100986455448	7.02311089948303	16	1.00247759626806e-147	4.5692249797815e-147	-0.773247413654223
DOK1_EZH2	0	-2.88099892558932	-2.88099892558932	0	0.88462930082822	0.999999548935158	4.47661298416737	4.63311732125481	6.8714238133385	16	4.20858953513279e-143	1.57560226081033e-142	-0.774957786853804
CTLA4_LGALS9	0	-2.88364801497957	-2.88364801497957	0	0.886031089415416	0.999999548935158	4.44404462162586	4.62206500796087	6.8440873187738	15	2.81429408999432e-142	1.02073049476815e-141	-0.780623118235855
ARG2_CBL	0.615749970565827	-2.94700880758415	-2.88543381052757	1	0.886969184966901	0.999999548935158	5.40732199244181	5.84336316646005	8.54702416268095	5	2.65179241915004e-198	2.42165471991666e-196	-0.784442213052831
INPPL1_MYC	-1.40033955444668	-2.74540717089708	-2.88544112634175	1	0.886973016666491	0.999999548935158	4.41355125083968	4.61334763477127	6.82012326019111	16	1.48185705671645e-141	5.27730988025623e-141	-0.78445785862214
FOXP3_NR4A3	-1.39528557156649	-2.60782880554083	-2.88688591985412	2	0.887727919520996	0.999999548935158	4.26544096503854	4.63930919287774	6.77202967539701	16	4.10255329728159e-140	1.36413898324435e-139	-0.787547687925877
KLRG1_PTPN2	-1.52431956559376	-2.73475695100812	-2.88718890756749	1	0.887885772133965	0.999999548935158	4.11966171205777	4.09808425015968	6.15791510618856	15	2.35184939371163e-122	4.44359707248111e-122	-0.788195656170078
NEDD4_PTPN22	0	-2.88735176671834	-2.88735176671834	0	0.887970554023727	0.999999548935158	4.81431584150966	4.99545951258522	7.40261743334005	16	1.28355930570289e-159	9.91559258212176e-159	-0.78854394606228
FOXP3_PPP2R1A	-1.93683734694464	-2.30645744314718	-2.88750864723057	3	0.8880521801759	0.999999548935158	3.88169304315124	4.3133871529287	6.25423367450432	16	4.64351740508462e-125	9.49877920384111e-125	-0.788879450063179
CBL_PTPN2	-1.65057077713678	-2.55748383413645	-2.88759798956381	2	0.888098646677809	0.999999548935158	4.26322949406981	4.525560482826	6.6571752298609	16	1.06431622874076e-136	3.17186083553628e-136	-0.789070517199725
DOK1_PTPN2	-1.27841529353657	-2.76018473648286	-2.88802626583652	1	0.888321199508317	0.999999548935158	4.22888339369894	4.17613814905866	6.29057984590813	16	4.34981019143724e-126	9.11677431106969e-126	-0.789986427027797
MYC_PTEN	-1.63550103568811	-2.56100955414428	-2.8881097612819	2	0.888364550825344	0.999999548935158	4.67791805877469	5.10572977478688	7.44468880417423	16	5.77187712686714e-161	4.88698338192029e-160	-0.790164990034659
CBL_NCKAP1L	-1.32505615744975	-2.62568249484955	-2.8906937263395	2	0.889700213517442	0.999999548935158	4.44325235035853	4.74498565204399	6.96661182722326	16	5.39180410711972e-146	2.27881704163721e-145	-0.795691046793945
PTEN_RIPOR2	0	-2.89122192322277	-2.89122192322277	0	0.88997182414841	0.999999548935158	4.52037947792808	4.79332101688355	7.05351075584758	16	1.16306124555279e-148	5.50731037940459e-148	-0.796820646417765
DUSP2_FOXP3	-1.57902142755765	-2.73503403216905	-2.89293617492481	1	0.890850023822039	0.999999548935158	4.33877519809265	4.49207038149493	6.66145798054125	15	7.95304207214565e-137	2.37569259094351e-136	-0.800486737867924
CSK_PTPN11	0	-2.89294992265174	-2.89294992265174	0	0.890857046272244	0.999999548935158	4.2498716921943	4.53168320503289	6.65661905113005	16	1.10534815283752e-136	3.28648282186692e-136	-0.800516138698676
INPPL1_PTEN	-0.83797168115894	-2.80956352445328	-2.89336069256917	1	0.891066721114723	0.999999548935158	4.5417245044956	4.88341202991503	7.15427428216283	16	8.78002828506538e-152	4.75646871290512e-151	-0.80139460950928
PDCD1_SOCS1	-1.0937004073233	-2.78438336560164	-2.89375340633397	1	0.891266908410992	0.999999548935158	4.08817951435032	4.08722082311653	6.13131058029169	16	1.29764865518863e-121	2.40790102417803e-121	-0.802234465508128
DUSP4_HFE	-1.6978055470854	-2.38621866393013	-2.89556032805575	3	0.892184584590855	0.999999548935158	4.3236021912936	4.63911385689764	6.80091495254444	16	5.59409381274575e-141	1.93298619989066e-140	-0.806098740671127
INPP5D_MDM2	-1.53988052265653	-2.74189607444535	-2.895884126711	1	0.892348440143615	0.999999548935158	4.34466195563476	4.56579160248445	6.73812258030184	16	4.22059748724176e-139	1.35408629546765e-138	-0.806791215107742
DLG1_DUSP2	-1.31864316238585	-2.76434871854	-2.89621303477858	1	0.892514697503687	0.999999548935158	4.86588222206332	5.03504096436062	7.46798207539228	13	1.03042699523714e-161	8.9619109755829e-161	-0.807494616511986
LAG3_LGALS9	-0.997721800252842	-2.69684065392405	-2.89638501397462	2	0.892601556309484	0.999999548935158	4.87599381276364	5.27254875313961	7.71054565952143	15	1.30696396660814e-169	1.87747576551517e-168	-0.807862410494315
DLG1_RIPOR2	-1.54704820114363	-2.74311465257048	-2.89781947268484	1	0.893324065231063	0.999999548935158	4.02991467998774	4.05679841404243	6.0717557540363	16	5.82472833550061e-120	1.03285924784154e-119	-0.810930137833821
PAG1_PELI1	-1.54903242824285	-2.74331918130194	-2.89822242412622	1	0.8935263914506	0.999999548935158	4.2364900684904	4.34832349561749	6.46656852986269	16	3.96829379782328e-131	9.73793401250875e-131	-0.811791888084566
HFE_NDFIP1	0	-2.8983297662697	-2.8983297662697	0	0.893580242323219	0.999999548935158	4.30195700029295	4.31971945364263	6.47069795378911	16	3.01400801673359e-131	7.41753464753396e-131	-0.812021449539273
DOK1_ITCH	-1.46241914115025	-2.31464188596896	-2.89960954242906	4	0.894220759634439	0.999999548935158	4.34698327614108	4.85226579359483	7.02575743166537	16	8.3129231497693e-148	3.8025303209231e-147	-0.814758373428783
MDM2_PELI1	-1.05923537860447	-2.68809023837369	-2.89993731409458	2	0.894384357430217	0.999999548935158	4.61419905257178	4.841059717094	7.14815924337989	15	1.36114324397524e-151	7.266061116586e-151	-0.815459344528381
NR4A2_PTGES2	0	-2.9008086623276	-2.9008086623276	0	0.894818375988556	0.999999548935158	4.62179323647388	4.89033621099818	7.20123282923512	16	3.00112704814377e-153	1.74803687063864e-152	-0.817322806179539
PAG1_RIPOR2	0	-2.90125519915248	-2.90125519915248	0	0.895040295143664	0.999999548935158	4.62409474283919	4.80738445117407	7.11943182259367	16	1.06362477638723e-150	5.41770628131903e-150	-0.818277767947363
RNF128_ZBTB7B	-1.49637318898007	-2.60200271195134	-2.90127734974735	2	0.89505129468016	0.999999548935158	4.38900367834618	4.73666705739991	6.931168896573	16	6.48838364913729e-145	2.61684495123723e-144	-0.818325139116003
PTPN11_PTPN6	0	-2.90211065377631	-2.90211065377631	0	0.895464490551063	0.999999548935158	4.42605579044818	4.5902196585584	6.8032475537825	15	4.76138747879036e-141	1.6519494956943e-140	-0.820107239593031
INPPL1_NDFIP1	-1.32958085655077	-2.6383237357597	-2.90423990706985	2	0.896514930110302	0.999999548935158	4.48685913990917	4.66201747862107	6.90544704857565	14	3.92343770618496e-144	1.53163820071984e-143	-0.824660851694089
RNF128_TNFRSF14	0	-2.9049604926145	-2.9049604926145	0	0.896868680766783	0.999999548935158	4.32156421869813	4.37682135907077	6.53760346841984	16	3.43524032374392e-133	8.9999072825955e-133	-0.826201892896618
CMIP_NR4A2	0	-2.90566192302894	-2.90566192302894	0	0.897212183465259	0.999999548935158	4.25792214256423	4.24429538403186	6.37325645531397	16	1.92001098316752e-128	4.32933693470843e-128	-0.827701969018579
DUSP10_PTEN	-1.50568038456588	-2.7552194699425	-2.90578750839909	1	0.89727359695385	0.999999548935158	4.41491914091235	4.534003213556	6.74146278401217	16	3.35594661285633e-139	1.08759892130211e-138	-0.827970545360795
DNMT3A_KLRG1	-0.296986163298198	-2.87614553548817	-2.90584415181799	1	0.897301287869107	0.999999548935158	4.55211463735497	4.63183307418702	6.9078903928645	15	3.30765683318044e-144	1.29520344907234e-143	-0.828091682737231
PELI1_PTPN2	-0.9406755887288	-2.81340774811452	-2.9074753069874	1	0.898096374452149	0.999999548935158	4.38959180159849	4.55333170248545	6.7481276032847	15	2.12350845514803e-139	6.93462467409133e-139	-0.831580064293651
ITCH_NR4A3	0	-2.90809915571742	-2.90809915571742	0	0.898399274467766	0.999999548935158	4.22331731819897	4.32783219843295	6.43949085753244	16	2.40194039700633e-130	5.76150243447015e-130	-0.832914224552961
NR4A2_TBX21	-1.58940862300781	-2.59025892114375	-2.90814064574531	2	0.898419396026898	0.999999548935158	4.1064711148389	4.3157313024516	6.36896685987105	16	2.54708356834706e-128	5.72813780498104e-128	-0.833002954951382
SOCS3_TOX	0	-2.90904812258882	-2.90904812258882	0	0.898858772512796	0.999999548935158	5.02448428225916	5.14809453618238	7.66033667731196	14	5.84072814667387e-168	7.65884198515132e-167	-0.834943681096351
MDM2_TIGIT	-1.19249027402154	-2.791834287858	-2.91108331526015	1	0.89983911983689	0.999999548935158	4.8243640051834	5.11448238583581	7.52666438842751	15	1.31842118300597e-163	1.26736953569409e-162	-0.839296135547999
CISH_LGALS9	0	-2.91109626560438	-2.91109626560438	0	0.899845335695895	0.999999548935158	5.03510200573174	5.23078128771744	7.74833229058331	14	7.39538163050007e-171	1.13915607404751e-169	-0.839323831099476
LGALS9_PELI1	-0.8058306194394	-2.83174158994146	-2.9123246518854	1	0.900433652541202	0.999999548935158	4.74042354068571	4.88039447000013	7.25060624034298	16	8.47180228522716e-155	5.3094113831681e-154	-0.841950852812203
SOCS3_TBX21	0	-2.91352770045061	-2.91352770045061	0	0.90100738248936	0.999999548935158	4.44188027259008	4.51038214488844	6.73132228118348	16	6.72904868505661e-139	2.14273692250184e-138	-0.84452368739291
FOXP3_PTEN	-1.91708629440084	-2.14676384303284	-2.91359836079317	4	0.90104100482728	0.999999548935158	4.12158430422639	4.62053394908236	6.68132610119556	16	2.05464563565475e-137	6.27685649984373e-137	-0.844674801303087
INPPL1_PTPN6	0	-2.91470799293819	-2.91470799293819	0	0.901567906242795	0.999999548935158	4.81356571418565	5.13043945545482	7.53722231254765	16	6.00199441898221e-164	5.99496083177246e-163	-0.847047855922101
INPPL1_NCKAP1L	0	-2.91484970581287	-2.91484970581287	0	0.90163504944703	0.999999548935158	3.8736150319597	3.71427288199141	5.65108039797125	16	1.2838952667508e-108	1.76881476135872e-108	-0.847350922477394
ARG2_DOK2	-1.00751672185002	-2.81498630416572	-2.91573797635073	1	0.902055145918367	0.999999548935158	4.67921689460302	4.93551129673075	7.27511974403226	15	1.43161278834057e-155	9.29094898423056e-155	-0.849250574098216
EZH2_NR4A1	0	-2.91748868486754	-2.91748868486754	0	0.902879269309829	0.999999548935158	4.54318542606867	4.61927474228085	6.89086745531518	16	1.08567801970767e-143	4.17455443066542e-143	-0.852994631938473
MYC_PDCD1	-0.743432648221214	-2.84327527394936	-2.91761853877148	1	0.902940193004098	0.999999548935158	4.86065980867748	5.20891698966925	7.63924689400799	16	2.86539808215385e-167	3.59157985101342e-166	-0.853272336949024
DNMT3A_DUSP6	-0.601060697811559	-2.85843212282946	-2.91853819261061	1	0.90337086531559	0.999999548935158	4.88391820954166	5.05805486096848	7.50001396573931	13	9.57458613679283e-163	8.68163714602102e-162	-0.855239104765401
DUSP10_DUSP2	0	-2.91898541388416	-2.91898541388416	0	0.903579790275619	0.999999548935158	4.82479501010076	4.94908004398165	7.36147754903203	15	2.63117264579324e-158	1.90592307515391e-157	-0.856195530292258
CBL_NEDD4	0	-2.91917184169929	-2.91917184169929	0	0.903666784246477	0.999999548935158	4.50410205672424	4.73051644891427	6.98256747727639	16	1.75401399134565e-146	7.5760367835656e-146	-0.856594224030352
CTLA4_DUSP4	-1.04993228370016	-2.70976606376836	-2.91975252050839	2	0.903937380340467	0.999999548935158	4.57070255744817	4.83851717615835	7.12386845488244	14	7.74580719811097e-151	3.98511650011464e-150	-0.857836061279104
PTEN_STAT5A	0	-2.92015961970079	-2.92015961970079	0	0.904126754873483	0.999999548935158	4.50026327919081	4.66249055780917	6.91262219740458	16	2.37614548185801e-144	9.3617935240538e-144	-0.858706681892663
PAG1_PTPN6	0	-2.92045984042757	-2.92045984042757	0	0.904266235629994	0.999999548935158	4.42194589141932	4.39203422539664	6.6030071711063	16	4.19168065185657e-135	1.18041050955917e-134	-0.859348732671028
DUSP1_PTEN	0	-2.92143742375287	-2.92143742375287	0	0.904719380440364	0.999999548935158	4.30685888878777	4.38487895592748	6.53830840032136	16	3.27646965539893e-133	8.59275170138982e-133	-0.861439388241873
HAVCR2_PTPN2	0	-2.92260667045468	-2.92260667045468	0	0.90525929164799	0.999999548935158	4.22453804860891	4.29067105376147	6.40294007806592	16	2.70598825849913e-129	6.30739469187081e-129	-0.863939934300266
RNF128_SOCS1	-1.07779820975338	-2.81634100065768	-2.92412082163301	1	0.905955111046113	0.999999548935158	4.73408287689672	5.05313771627106	7.42017915471942	15	3.52206376937455e-160	2.78820961556988e-159	-0.867178091615506
MDM2_NDFIP1	-0.847823660678622	-2.67126102128221	-2.9256081194858	3	0.906634911952604	0.999999548935158	4.93656901928131	5.44933649204458	7.91762100168524	14	1.67554399609796e-176	3.82532678394864e-175	-0.870358820522156
CBL_DOK2	-1.38885341383011	-2.6480280462869	-2.92579872905293	2	0.906721770986267	0.999999548935158	4.51545068957003	4.85484602564916	7.11257137043418	15	1.73630060583258e-150	8.75684546176314e-150	-0.870766457337416
SUV39H1	-1.23815057315535	-2.30855484766368	-2.92763013424135	7	0.907553284751638	0.999999548935158	3.79686628124918	4.80490863652251	6.7033417771471	94	4.56997152949951e-138	1.41985628200853e-137	-0.874683092738772
CBLB_DLG1	-0.894057069106251	-2.83850048117733	-2.92790618808795	1	0.907678144458773	0.999999548935158	5.12659771250812	5.33620120634776	7.89950006260182	14	6.8048473025222e-176	1.48717902158541e-174	-0.875273460329247
CISH_DGKA	-1.47718392153225	-2.6331693222704	-2.92860610657685	2	0.907994159550491	0.999999548935158	4.6355270197209	4.82381014093046	7.14157365079092	13	2.18186734470957e-151	1.15269314058314e-150	-0.876770303053633
CBL_STAT5A	0	-2.92889144124642	-2.92889144124642	0	0.908122758842468	0.999999548935158	4.17816145266447	4.05303032014582	6.14211104647806	16	6.49098757977153e-122	1.21237803078713e-121	-0.877380518572918
INPP5D_NDFIP1	0	-2.92900763919666	-2.92900763919666	0	0.908175090669866	0.999999548935158	4.80456933173239	4.89934423998923	7.30162890585543	14	2.08269364629985e-156	1.39409624439495e-155	-0.87762901901856
CISH_DOK1	0.19702325924236	-2.94893892441186	-2.92923659848763	1	0.90827814196654	0.999999548935158	5.0051157726783	5.17921972958344	7.6817776159226	15	1.15550657297451e-168	1.58001620700312e-167	-0.878118670391262
DGKZ_STAT5A	0	-2.92964704495682	-2.92964704495682	0	0.908462663531564	0.999999548935158	4.02330431574925	3.90039257493923	5.91204473281386	16	1.37783432032042e-115	2.18014997342779e-115	-0.878996449476827
DOK1_DUSP4	-0.905424115165354	-2.74890260365028	-2.92998742668335	2	0.908615477793182	0.999999548935158	4.9566383788492	5.61041738120579	8.08873657063039	16	2.65559219666556e-182	8.70557595753056e-181	-0.879724388399645
MDM2_PPP2R1A	0	-2.93204634257781	-2.93204634257781	0	0.909535797750628	0.999999548935158	4.37939010466021	4.47607942150893	6.66577447383903	16	5.92841868989123e-137	1.77713559086188e-136	-0.884127577236087
CSK_NEDD4	0	-2.93288460410592	-2.93288460410592	0	0.909908516724585	0.999999548935158	4.59632195248801	4.64572899563638	6.94388997188038	16	2.65967927529219e-145	1.09513686101805e-144	-0.885920279799861
DGKZ_NR4A1	-1.41791194013503	-2.79112018039644	-2.93291137440994	1	0.909920400865085	0.999999548935158	4.14424482448145	4.11241494229715	6.18453735453787	16	4.23521661095071e-123	8.22281615353148e-123	-0.88597753065898
CSK_STAT5A	0	-2.93360662321498	-2.93360662321498	0	0.910228634866257	0.999999548935158	4.11487453250834	4.03272423604141	6.09016150229558	16	1.80262090787178e-120	3.25056534656427e-120	-0.887464386817183
FOXP3_PTPN2	0	-2.93382191638079	-2.93382191638079	0	0.910323924513353	0.999999548935158	4.20547086336288	4.15065586327587	6.25339129495731	16	4.9049055228815e-125	1.00174468226901e-124	-0.887924811872334
PTGES2_TNFRSF14	-1.2406773124856	-2.80989027668139	-2.93395800792995	1	0.910384120391629	0.999999548935158	4.36936448153034	4.55659046495496	6.74127270572013	16	3.40002045750928e-139	1.10048763415838e-138	-0.88821585668461
CISH_DTX1	0	-2.93409850307307	-2.93409850307307	0	0.910446232538428	0.999999548935158	4.97944147237214	5.34530898397849	7.83502972016456	15	9.76537397972371e-174	1.77092633093287e-172	-0.888516319004331
PDCD1_TRAF6	-1.18732853366621	-2.81541369028853	-2.93414654365515	1	0.910467463674707	0.999999548935158	4.56924367226867	4.7787321883126	7.06335402444693	16	5.7817865713281e-149	2.76336976876373e-148	-0.888619058390277
CMIP_PELI1	-1.53222247616017	-2.78153282014457	-2.93475506776059	1	0.910736071921246	0.999999548935158	4.1823077807192	4.26058970786199	6.35174359822159	16	7.91148745291262e-128	1.75604803967861e-127	-0.889920445472182
MYC_NR4A1	-0.650548436042491	-2.86980703440914	-2.93486187801339	1	0.910783157048005	0.999999548935158	5.01364420269815	5.38681255007299	7.89363465142207	16	1.07054131935041e-175	2.2811451279825e-174	-0.890148869427727
DTX1_NEDD4	0	-2.9359614805013	-2.9359614805013	0	0.911266820415263	0.999999548935158	4.37994762869686	4.27596433996402	6.46593815431245	15	4.13842408686521e-131	1.01456858965622e-130	-0.892500474664404
STAT5A_SUV39H1	0	-2.93624266538662	-2.93624266538662	0	0.911390186327203	0.999999548935158	4.53810088417454	4.79005448440169	7.05910492648896	16	7.81864564172164e-149	3.72295659327416e-148	-0.893101815472617
CSK_RNF128	0	-2.93701113466486	-2.93701113466486	0	0.911726689661532	0.999999548935158	4.32800551513344	4.33305222224562	6.49705497981234	16	5.19237976392348e-132	1.30807044890171e-131	-0.894745260625574
KLRG1_PTEN	-1.17145073810401	-2.8201299872934	-2.9372750611038	1	0.911842039835182	0.999999548935158	4.7591113517182	5.04796040221894	7.42751607807804	16	2.05054318586639e-160	1.65401858872566e-159	-0.895309692593246
DTX1_KLRG1	0	-2.93751244926755	-2.93751244926755	0	0.911945695324659	0.999999548935158	4.80969219285663	4.81453670057553	7.21938279700384	13	8.10337833983805e-154	4.85253827048381e-153	-0.895817369917678
CSK_MDM2	0	-2.93788529212831	-2.93788529212831	0	0.912108313596613	0.999999548935158	4.5411314892648	4.67052924978624	6.94109499441864	16	3.23571564715138e-145	1.32591745348815e-144	-0.896614730085066
MDM2_PTGES2	0	-2.9379337557173	-2.9379337557173	0	0.912129434902655	0.999999548935158	4.33345225566298	4.30612789316236	6.47285402099385	16	2.61065793092528e-131	6.44348680441693e-131	-0.896718374111803
SUV39H1_TIGIT	-1.53142775265348	-2.78484008865803	-2.93798286392338	1	0.912150833282778	0.999999548935158	4.9839696553967	5.37035251656437	7.86233734426272	14	1.19604727312667e-174	2.31688854347341e-173	-0.896823396713926
CTLA4_SOCS6	-1.57454439948544	-2.78066297987052	-2.93811741981906	1	0.912209444673269	0.999999548935158	3.972834629317	3.93962629332765	5.92604360798615	16	5.74270507801081e-116	9.15467386812571e-116	-0.897111157384156
NR4A3_SOCS6	-1.61955576935502	-2.61524630356679	-2.93915745743779	2	0.912661492375869	0.999999548935158	4.51947090173163	4.9257830778199	7.18551852868571	16	9.30539439862178e-153	5.34694235444402e-152	-0.899335377443166
